flightId,seatNumber,seatClass,seatType,seatStatus
221,B5,economy,middle,False
221,E3,first,middle,False
221,E6,economy,aisle,True
221,C6,economy,aisle,False
221,C3,economy,aisle,True
221,B6,economy,aisle,True
221,D2,economy,aisle,True
221,F4,business,middle,True
221,F5,business,middle,False
221,E1,business,middle,False
221,A5,economy,aisle,False
221,A6,economy,aisle,False
221,F6,economy,aisle,True
221,F2,economy,aisle,False
221,A3,economy,middle,True
221,E2,economy,window,False
222,B1,business,window,True
222,F1,economy,aisle,False
222,B5,economy,aisle,True
222,D1,business,middle,False
222,A5,economy,window,True
222,D4,economy,window,False
222,A2,economy,middle,False
222,F6,economy,middle,True
222,C2,economy,middle,True
222,C4,first,middle,True
222,F4,economy,middle,True
222,C5,economy,window,True
222,A1,economy,aisle,False
222,C1,economy,middle,False
222,F3,economy,aisle,True
222,B2,economy,window,True
222,F2,economy,aisle,True
222,E1,economy,middle,False
223,A5,business,aisle,False
223,F5,economy,aisle,True
223,A1,economy,middle,True
223,E1,economy,aisle,True
223,B1,business,middle,True
223,F4,business,middle,True
223,C5,economy,window,False
223,B5,economy,middle,False
223,E2,business,aisle,True
223,B2,economy,window,True
223,E4,economy,window,True
223,C3,business,middle,True
223,A2,business,window,True
223,F1,economy,window,True
223,C4,first,middle,False
223,D6,economy,window,True
223,D5,economy,aisle,True
223,A4,economy,window,True
223,D2,business,aisle,False
223,F6,economy,window,False
223,E6,economy,aisle,True
223,A3,business,middle,True
224,F4,first,aisle,False
224,B4,economy,window,True
224,D3,economy,aisle,False
224,C5,economy,aisle,False
224,A4,economy,window,False
224,B5,economy,aisle,True
224,D5,economy,aisle,True
224,C3,economy,middle,True
224,B6,economy,middle,True
224,D2,economy,aisle,False
224,F1,economy,middle,False
224,A1,economy,middle,True
225,F3,first,window,False
225,F2,business,window,True
225,A1,economy,aisle,True
225,F5,first,middle,False
225,C1,first,window,True
225,D2,first,middle,True
225,A2,economy,middle,False
225,E6,economy,window,False
225,E3,business,middle,False
225,B4,business,window,False
225,F1,business,window,False
225,C2,economy,middle,True
225,B2,economy,middle,False
225,E5,economy,aisle,False
225,D1,economy,middle,True
226,B6,economy,middle,True
226,F4,business,aisle,True
226,E6,business,aisle,False
226,C2,economy,middle,False
226,B4,economy,aisle,True
226,F5,first,aisle,True
226,E2,first,window,False
226,E1,business,aisle,False
226,A6,economy,middle,True
226,F1,first,middle,False
226,C3,business,window,False
226,E5,economy,middle,True
226,C1,economy,aisle,True
226,F3,economy,aisle,False
226,B5,economy,aisle,True
226,B3,first,middle,False
226,C6,economy,aisle,True
226,F2,first,aisle,True
226,A5,first,window,True
226,C4,economy,aisle,True
226,D1,economy,aisle,False
226,D6,economy,aisle,True
226,C5,economy,window,False
226,E3,economy,middle,True
226,D2,economy,middle,False
226,B1,business,window,True
226,F6,economy,window,True
226,E4,economy,window,True
226,D5,economy,middle,True
226,D3,economy,middle,False
227,C3,economy,middle,True
227,A1,business,middle,True
227,A3,economy,aisle,True
227,B3,business,window,False
227,E6,business,middle,True
227,C4,economy,aisle,True
227,B2,business,window,False
227,A5,economy,middle,False
227,E1,first,window,True
227,F5,economy,aisle,False
227,D4,business,window,True
227,C1,economy,aisle,False
227,B5,economy,window,False
227,E4,business,window,True
227,D1,economy,aisle,True
227,B4,economy,window,True
227,E5,economy,middle,False
227,F6,first,aisle,False
227,C2,economy,middle,False
228,C4,first,middle,True
228,D1,economy,window,False
228,F2,economy,window,True
228,D4,business,window,True
228,B3,economy,aisle,True
228,E2,economy,middle,False
228,C5,economy,window,False
228,F5,economy,window,False
228,F6,economy,middle,True
228,F1,business,window,False
228,A6,economy,aisle,False
228,D3,economy,aisle,True
228,B4,economy,aisle,True
228,B5,economy,middle,True
228,D2,economy,middle,False
228,C3,first,middle,False
228,E5,business,aisle,False
228,C6,economy,aisle,False
229,C2,economy,window,True
229,B1,business,middle,True
229,B6,economy,aisle,False
229,D5,economy,window,False
229,B5,economy,window,False
229,B4,economy,aisle,True
229,F4,economy,middle,True
229,C5,economy,middle,True
229,D6,first,window,False
229,E3,economy,aisle,False
229,C4,economy,middle,False
229,A2,economy,window,False
229,A4,economy,aisle,True
229,B2,economy,aisle,True
229,E4,economy,middle,True
229,D4,first,window,False
229,A3,economy,aisle,False
229,C3,economy,aisle,False
229,E6,economy,middle,False
229,D3,business,aisle,False
229,E2,business,middle,False
229,E5,economy,window,False
229,F2,economy,aisle,True
229,D1,first,middle,False
229,A6,first,middle,False
230,D4,economy,middle,True
230,C6,business,window,True
230,D1,economy,middle,False
230,A6,business,middle,False
230,E3,business,aisle,True
230,B4,economy,window,False
230,F2,economy,middle,True
230,F4,business,middle,True
230,B2,business,middle,False
230,B1,economy,middle,False
230,A4,economy,middle,False
230,E1,first,window,True
230,A3,economy,window,False
230,D6,business,middle,False
230,B5,business,window,False
230,C1,economy,window,False
230,F5,business,middle,False
230,F6,business,middle,True
230,F1,economy,aisle,True
230,A1,business,window,True
230,F3,business,aisle,False
230,E6,economy,window,False
230,B6,business,window,False
230,D5,economy,aisle,False
230,A2,first,aisle,False
230,B3,economy,middle,False
231,E4,first,window,False
231,A3,business,middle,False
231,E1,economy,middle,False
231,D5,economy,window,True
231,A2,economy,middle,False
231,C5,economy,aisle,False
231,E6,economy,window,True
231,B6,economy,aisle,True
231,F3,economy,middle,False
231,A5,economy,middle,True
231,C2,economy,middle,True
231,F5,economy,middle,True
231,F2,economy,middle,True
231,E2,economy,middle,True
231,F1,economy,aisle,False
231,D2,business,aisle,True
231,F6,economy,aisle,True
231,E5,business,aisle,False
231,D1,business,window,False
231,B1,business,aisle,True
231,E3,first,window,False
231,D4,economy,window,True
231,C1,economy,aisle,False
232,A6,business,middle,False
232,D4,economy,window,True
232,B3,business,window,False
232,C3,economy,window,False
232,B5,economy,aisle,True
232,C5,business,aisle,False
232,A4,economy,window,False
232,E2,economy,aisle,True
232,E3,economy,window,True
232,C1,business,window,True
232,C2,economy,middle,True
232,F2,business,aisle,False
232,D6,economy,window,True
232,A3,economy,window,False
232,C4,economy,window,False
232,F5,first,window,False
232,B1,economy,window,False
232,D5,economy,window,False
232,D2,business,middle,True
232,D1,economy,window,True
232,F3,economy,middle,True
232,D3,economy,aisle,False
232,A5,first,middle,False
232,B4,first,window,True
232,E6,business,window,True
232,A2,economy,aisle,False
232,B6,economy,window,False
232,F6,economy,middle,False
232,F1,economy,window,False
233,F5,economy,aisle,True
233,F2,economy,window,True
233,C6,economy,middle,False
233,D1,economy,window,False
233,F1,economy,aisle,True
233,E5,business,window,True
233,C4,business,middle,True
233,A3,economy,window,False
233,B2,business,window,False
233,B4,economy,aisle,True
233,F6,business,middle,False
233,A6,economy,window,True
233,B5,business,aisle,True
233,E4,first,aisle,True
233,D3,economy,window,True
233,C5,economy,aisle,False
233,D5,business,middle,True
234,B2,economy,middle,False
234,F2,economy,middle,False
234,C1,economy,window,False
234,B3,business,window,True
234,A4,economy,middle,True
234,B1,economy,middle,False
234,A3,economy,middle,True
234,D4,first,middle,True
234,A1,business,middle,False
234,C2,economy,middle,True
234,F4,first,window,False
234,E2,economy,window,False
234,B4,economy,aisle,True
234,E3,economy,window,False
234,B6,economy,aisle,True
234,F5,business,aisle,False
234,C5,economy,window,True
234,F3,economy,window,False
234,C4,economy,aisle,True
234,D2,economy,aisle,False
234,C6,economy,window,False
234,E5,economy,middle,False
234,B5,business,aisle,True
234,D6,economy,middle,True
234,F6,business,middle,False
235,D2,economy,window,False
235,D3,economy,middle,True
235,C2,economy,middle,False
235,E4,economy,aisle,False
235,E5,business,aisle,False
235,C1,business,middle,True
235,A3,economy,window,False
235,A5,economy,aisle,True
235,D5,business,aisle,True
235,E1,economy,window,True
235,D1,economy,aisle,True
236,B1,economy,window,False
236,E5,economy,middle,False
236,A3,business,window,True
236,C2,business,window,False
236,E2,economy,middle,False
236,D5,business,middle,True
236,B3,economy,aisle,False
236,A6,economy,window,True
236,B2,economy,window,True
236,F2,first,window,True
236,C4,business,window,False
236,D6,economy,aisle,True
236,E4,economy,aisle,False
236,F6,economy,aisle,False
236,F4,economy,middle,False
236,F1,economy,window,False
236,B4,economy,aisle,False
236,A5,economy,aisle,False
237,F5,economy,middle,True
237,E4,business,middle,True
237,F3,economy,middle,False
237,F6,economy,window,True
237,B5,economy,aisle,False
237,E3,economy,window,True
237,E1,business,window,False
237,F4,economy,middle,False
237,B1,first,aisle,True
237,C3,economy,middle,False
237,C5,economy,aisle,False
237,B6,first,window,False
237,D5,business,window,False
237,F1,business,aisle,False
237,D6,economy,middle,False
237,A4,economy,middle,False
237,D4,economy,middle,True
237,D3,economy,aisle,True
237,A6,business,aisle,True
237,A3,economy,window,False
238,C2,economy,middle,False
238,F1,business,aisle,True
238,D6,economy,window,False
238,F4,economy,aisle,True
238,F2,economy,aisle,True
238,C6,economy,window,False
238,B6,economy,aisle,True
238,E2,economy,window,False
238,E4,business,middle,False
238,B4,business,aisle,False
239,D6,first,aisle,True
239,E5,economy,aisle,True
239,C3,economy,window,False
239,B1,economy,middle,False
239,D1,economy,middle,False
239,E1,economy,aisle,False
239,F2,economy,middle,True
239,A5,economy,middle,True
239,D4,business,middle,True
239,C2,economy,aisle,True
239,E3,economy,window,True
239,A6,economy,window,True
239,F5,economy,aisle,False
239,E4,economy,middle,False
239,B3,first,aisle,False
239,C4,economy,middle,True
239,F4,economy,aisle,False
239,E2,business,middle,True
239,A1,economy,window,True
239,F3,business,window,True
240,F4,business,aisle,False
240,A2,economy,middle,True
240,E1,economy,middle,False
240,C5,economy,aisle,True
240,E2,economy,window,False
240,A1,business,window,False
240,D4,first,middle,True
240,B1,business,window,True
240,E5,economy,aisle,True
240,B4,economy,middle,False
240,A6,economy,window,True
240,D2,economy,window,True
240,F6,economy,window,True
241,B5,economy,middle,False
241,C5,business,aisle,True
241,B3,economy,window,True
241,E1,economy,window,False
241,B2,economy,window,False
241,A2,business,middle,False
241,D5,economy,aisle,False
241,F2,economy,middle,False
241,E5,economy,window,True
241,A5,economy,middle,False
241,F4,business,middle,False
241,C6,economy,aisle,True
241,E6,economy,middle,False
241,C4,economy,middle,True
241,D6,business,window,False
241,B1,economy,window,True
241,C1,business,middle,True
241,B6,economy,window,True
241,A4,economy,middle,False
241,F5,economy,aisle,False
241,E2,first,window,True
241,D2,first,window,False
241,B4,economy,aisle,False
242,E5,business,window,False
242,E6,business,middle,False
242,B4,business,middle,False
242,F4,economy,aisle,True
242,B5,business,aisle,False
242,A5,economy,middle,False
242,D5,economy,middle,True
242,C2,economy,window,True
242,F3,economy,aisle,False
242,C1,economy,aisle,True
242,D6,economy,middle,True
242,D4,first,window,False
242,A3,first,aisle,True
242,F2,business,window,False
242,B2,economy,window,False
242,E1,economy,aisle,True
242,A2,economy,middle,False
242,A1,economy,aisle,True
242,F1,economy,middle,False
242,C4,economy,window,False
242,D1,economy,aisle,True
242,E2,first,aisle,True
242,D3,economy,middle,False
242,E3,economy,aisle,False
242,A6,economy,middle,False
243,D6,economy,window,True
243,A5,economy,middle,False
243,A1,economy,middle,True
243,E4,economy,middle,True
243,C2,economy,aisle,False
243,F2,economy,middle,False
243,E5,economy,window,True
243,A4,economy,aisle,True
243,D3,economy,aisle,False
243,E2,economy,middle,False
243,A3,business,middle,False
243,F5,economy,middle,True
243,C5,economy,window,False
243,C4,first,middle,True
243,B4,economy,window,False
243,A2,first,window,True
243,F6,economy,aisle,False
243,E6,economy,aisle,False
243,E3,economy,window,False
243,C3,economy,aisle,False
243,B1,economy,aisle,True
243,F4,economy,middle,True
243,B5,business,window,True
243,D5,economy,window,False
243,D4,economy,aisle,False
243,B6,economy,aisle,True
243,D1,business,middle,True
243,B3,first,aisle,False
243,C6,economy,window,False
244,A4,first,window,False
244,D6,economy,window,True
244,A2,business,middle,True
244,D5,business,window,True
244,F4,economy,middle,False
244,E3,business,aisle,True
244,C5,economy,window,False
244,E4,first,window,False
244,B6,economy,window,True
244,D3,economy,middle,True
244,E5,economy,aisle,True
244,F3,business,middle,True
244,C3,economy,middle,False
244,C2,business,aisle,True
244,B5,economy,aisle,True
244,C4,business,aisle,True
244,C6,economy,middle,True
244,D1,economy,window,False
244,B1,first,aisle,False
244,F1,economy,aisle,True
244,B2,economy,aisle,True
244,B4,business,aisle,False
244,F2,economy,aisle,False
245,D3,economy,aisle,True
245,E2,business,window,True
245,F5,economy,middle,False
245,E3,economy,aisle,True
245,A3,first,window,False
245,D6,economy,middle,True
245,D4,business,middle,True
245,B5,economy,middle,True
245,C6,first,window,False
245,A2,economy,middle,False
245,F3,economy,window,True
245,F4,economy,window,False
245,D5,economy,aisle,False
245,B6,economy,middle,False
245,E4,economy,window,False
245,D1,economy,middle,False
245,F1,economy,window,False
245,B1,economy,middle,False
245,E6,economy,aisle,True
245,A4,economy,window,False
245,E5,first,aisle,True
245,B2,business,middle,True
245,C2,business,aisle,True
246,E4,economy,aisle,False
246,C6,economy,aisle,True
246,F3,economy,aisle,False
246,D2,economy,aisle,False
246,B1,business,aisle,False
246,C5,economy,window,True
246,D3,economy,window,True
246,C1,economy,middle,True
246,A4,economy,middle,True
246,B4,economy,window,True
246,E5,economy,window,True
246,A6,business,window,False
246,F5,economy,middle,False
246,F1,economy,aisle,True
246,B2,economy,window,False
246,E2,economy,middle,False
246,F2,economy,window,True
246,B5,business,aisle,False
246,D6,economy,middle,False
246,A2,economy,window,False
246,B6,economy,window,False
246,E6,economy,aisle,False
247,F3,economy,aisle,True
247,C4,economy,window,True
247,D1,economy,window,True
247,C5,economy,window,True
247,B4,economy,window,True
247,B5,economy,aisle,False
247,A4,economy,aisle,False
247,A3,economy,aisle,True
247,F6,economy,window,True
247,A2,economy,window,False
247,D2,economy,window,False
247,F1,first,aisle,False
247,B3,economy,window,True
248,F1,economy,middle,False
248,C3,economy,aisle,False
248,C1,first,aisle,False
248,F6,economy,aisle,False
248,E4,economy,middle,False
248,E5,economy,aisle,False
248,C5,business,window,True
248,B3,first,window,True
248,A1,economy,window,True
248,D6,business,middle,True
248,D2,economy,aisle,True
248,A3,economy,middle,False
248,B1,economy,window,True
248,F3,first,middle,True
248,E1,business,middle,True
248,D3,economy,aisle,False
248,C4,business,window,False
248,E6,economy,aisle,True
248,D4,economy,aisle,False
248,F2,economy,window,False
248,D1,business,aisle,True
249,A6,business,aisle,False
249,F3,business,window,True
249,F1,economy,aisle,False
249,C3,economy,aisle,True
249,C2,economy,middle,False
249,A2,economy,aisle,True
249,A1,first,window,True
249,F6,first,middle,False
249,C4,business,window,False
249,D3,economy,middle,False
249,C1,business,middle,False
249,B2,economy,window,True
249,D5,economy,aisle,True
249,A5,economy,middle,False
249,F5,economy,window,True
249,E5,business,aisle,False
249,E3,economy,aisle,True
249,B1,first,window,False
249,E4,economy,aisle,True
249,E1,business,window,False
249,F2,economy,middle,True
249,B4,first,aisle,False
249,C6,first,aisle,False
249,D2,economy,window,True
249,E6,economy,middle,True
249,D6,economy,middle,False
250,D6,economy,window,False
250,E6,economy,window,False
250,C1,economy,window,False
250,D3,economy,aisle,False
